Time,Occupancy
2023-04-05 06:28:21
, 2
2023-04-05 06:29:28
, 2
2023-04-05 06:30:45
, 2
2023-04-05 06:32:38
, 2
2023-04-05 06:33:44
, 2
2023-04-05 06:34:51
, 2
2023-04-05 06:35:58
, 1
2023-04-05 06:37:05
, 1
2023-04-05 06:38:11
, 1
2023-04-05 06:39:18
, 1
2023-04-05 06:40:28
, 1
2023-04-05 06:41:48
, 2
2023-04-05 06:43:00
, 2
2023-04-05 06:44:07
, 1
2023-04-05 06:45:1 3
, 2
2023-04-05 06:46:20
, 2
2023-04-05 06:47:27
, 4
2023-04-05 06:48:34
, 2
2023-04-05 06:49:40
, 2
2023-04-05 06:53:57
, 2
2023-04-05 06:55:20
, 2
2023-04-05 06:56:32
, 2
2023-04-05 06:57:39
, 1
2023-04-05 06:58:45
, 2
2023-04-05 06:59:52
, 1
2023-04-05 07:01:23
, 1
2023-04-05 07:02:47
, 2
2023-04-05 07:03:54
, 2
2023-04-05 07:05:01
, 2
2023-04-05 07:06:28
, 2
2023-04-05 07:08:16
, 3
2023-04-05 07:09:24
, 2
2023-04-05 07:10:57
, 0
2023-04-05 07:1 2:17
, 1
2023-04-05 07:13:23
, 0
2023-04-05 07:15:18
, 1
2023-04-05 07:16:51
, 2
2023-04-05 07:1 8:08
, 2
2023-04-05 07:1 97il5
, 2
2023-04-05 07:20:59
, 2
2023-04-05 07:22:11
, 2
2023-04-05 07:23:18
, 2
2023-04-05 07:24:25
, 3
2023-04-05 07:25:32
, 3
2023-04-05 07:27:00
, 3
2023-04-05 07:28:07
, 1
2023-04-05 07:29:14
, 2
2023-04-05 07:30:21
, 1
2023-04-05 07:31:27
, 2
2023-04-05 07:32:34
, 3
2023-04-05 07:33:41
, 3
2023-04-05 07:34:48
, 4
2023-04-05 07:35:54
, 2
2023-04-05 07:37:01
, 1
2023-04-05 07:38:14
, 2
2023-04-05 07:40:00
, 5
2023-04-05 07:41:07
, 3
2023-04-05 07:42:14
, 3
2023-04-05 07:43:31
, 2
2023-04-05 07:44:38
, 3
2023-04-05 07:45:45
, 5
