Time,Occupancy
2023-04-05 10:04:52
, 11
2023-04-05 10:05:59
, 17
2023-04-05 10:07:06
, 16
2023-04-05 10:08:12
, 14
2023-04-05 10:09:19
, 14
2023-04-05 10:10:26
, 16
2023-04-05 10:11:33
, 19
2023-04-05 10:12:39
, 11
2023-04-05 10:13:46
, 17
2023-04-05 10:1 4:53
, 14
2023-04-05 10:16:00
, 17
2023-04-05 10:17:06
, 17
2023-04-05 10:18:13
, 18
2023-04-05 10:19:20
, 20
2023-04-05 10:20:27
, 18
2023-04-05 10:21:33
, 20
2023-04-05 10:22:40
, 19
2023-04-05 10:23:47
, 19
2023-04-05 10:24:54
, 19
2023-04-05 10:26:00
, 17
2023-04-05 10:27:07
, 21
2023-04-05 10:28:14
, 17
2023-04-05 10:29:21
, 21
2023-04-05 10:30:27
, 19
2023-04-05 10:31:34
, 19
2023-04-05 10:32:41
, 18
2023-04-05 10:33:48
, 20
2023-04-05 10:34:54
, 16
2023-04-05 10:36:01
, 16
2023-04-05 10:37:08
, 15
2023-04-05 10:38:15
, 18
2023-04-05 10:39:21
, 18
2023-04-05 10:40:28
, 19
2023-04-05 10:41:35
, 17
2023-04-05 10:42:42
, 19
2023-04-05 10:43:48
, 17
2023-04-05 10:44:55
, 15
2023-04-05 10:46:02
, 18
2023-04-05 10:47:09
, 17
2023-04-05 10:48:15
, 15
2023-04-05 10:49:22
, 8
2023-04-05 10:50:29
, 12
2023-04-05 10:51:36
, 14
2023-04-05 10:52:42
, 14
2023-04-05 10:53:49
, 16
2023-04-05 10:54:56
, 13
2023-04-05 10:56:03
, 19
2023-04-05 10:57:09
, 17
2023-04-05 10:58:16
, 16
2023-04-05 10:59:23
, 16
2023-04-05 11:00:30
, 13
2023-04-05 11:01:36
, 13
2023-04-05 11:02:43
, 14
2023-04-05 11 03:50
, 13
2023-04-05 11:04:57
, 14
2023-04-05 11:06:03
, 16
2023-04-05 11:07:10
, 14
2023-04-05 11:08:17
, 12
2023-04-05 11:09:24
, 12
2023-04-05 11:10:30
, 13
2023-04-05 11:11:37
, 14
