Time,Occupancy
2023-04-06 09:58:22
, 11
2023-04-06 09:59:29
, 12
2023-04-06 10:00:36
, 15
2023-04-06 10:01:42
, 15
2023-04-06 10:02:49
, 9
2023-04-06 10:03:56
, 10
2023-04-06 10:05:03
, 10
2023-04-06 10:06:09
, 11
2023-04-06 10:07:16
, 11
2023-04-06 10:08:23
, 13
2023-04-06 10:09:30
, 15
2023-04-06 10:10:36
, 15
2023-04-06 10:11:43
, 15
2023-04-06 10:12:50
, 17
2023-04-06 10:13:57
, 16
2023-04-06 10:15:03
, 15
2023-04-06 10:16:10
, 16
2023-04-06 10:17:17
, 15
2023-04-06 10:18:24
, 13
2023-04-06 10:19:30
, 17
2023-04-06 10:20:37
, 14
2023-04-06 10:21:44
, 13
” -# » *
2023-04-06 10:22:51
p .

.™
, 22
2023-04-06 10:23:57
, 22
2023-04-06 10:25:04
, 13
2023-04-06 10:26:11
, 13
2023-04-06 10:27:18
, 13
2023-04-06 10:28:24
, 17
2023-04-06 10:29:31
, 13
2023-04-06 10:30:38
, 13
2023-04-06 10:31:45
, 17
2023-04-06 10:32:51
, 16
2023-04-06 10:33:58
, 12
2023-04-06 10:35:05
, 15
2023-04-06 10:36:12
, 14
2023-04-06 10:37:18
, 14
2023-04-06 10:38:25
, 16
2023-04-06 10:39:32
, 18
2023-04-06 10:40:39
, 13
2023-04-06 10:41:45
, 17
2023-04-06 10:42:52
, 15
2023-04-06 10:43:59
, 17
2023-04-06 10:45:06
, 16
2023-04-06 10:46:12
, 13
2023-04-06 10:47:19
, 17
2023-04-06 10:48:26
, 16
2023-04-06 10:49:33
, 16
2023-04-06 10:50:39
, 18
2023-04-06 10:51:46
, 16
2023-04-06 10:52:53
, 17
2023-04-06 10:54:00
, 18
2023-04-06 10:55:06
, 16
2023-04-06 10:56:13
, 18
2023-04-06 10:57:20
, 22
2023-04-06 10:58:27
, 17
2023-04-06 10:59:33
, 14
2023-04-06 11:00:40
, 17
2023-04-06 11:01:47
, 16
2023-04-06 11:02:53
, 16
2023-04-06 11:04:00
, 17
2023-04-06 11:05:07
, 17
