Time,Occupancy
2023-04-05 13:29:45
, 18
2023-04-05 13:30:52
, 17
2023-04-05 13:31:59
, 16
2023-04-05 13:33:05
, 20
2023-04-05 13:34:12
, 17
2023-04-05 13:35:19
, 23
2023-04-05 13:36:26
, 18
2023-04-05 13:37:32
, 20
2023-04-05 13:38:39
, 20
2023-04-05 13:39:46
, 18
2023-04-05 13:40:53
, 22
2023-04-05 13:41:59
, 19
2023-04-05 13:43:06
, 16
2023-04-05 13:44:13
, 19
2023-04-05 13:45:20
, 21
2023-04-05 13:46:26
, 20
2023-04-05 13:47:33
, 22
2023-04-05 13:48:40
, 21
2023-04-05 13:49:47
, 20
2023-04-05 13:50:53
, 20
2023-04-05 13:52:00
, 19
2023-04-05 13:53:07
, 19
2023-04-05 13:54:14
, 16
2023-04-05 13:55:20
, 17
2023-04-05 13:56:27
, 19
2023-04-05 13:57:34
, 17
2023-04-05 13:58:41
, 24
2023-04-05 13:59:47
, 23
2023-04-05 14:00:54
, 17
2023-04-05 14:02:01
, 18
2023-04-05 14:03:08
, 16
2023-04-05 14:04:14
, 21
2023-04-05 14:05:21
, 22
2023-04-05 14:06:28
, 19
2023-04-05 14:07:35
, 23
2023-04-05 14:08:41
, 20
2023-04-05 14:09:48
, 24
2023-04-05 14:10:55
, 21
2023-04-05 14:12:02
, 24
2023-04-05 14:13:08
, 21
2023-04-05 14:14:15
, 15
2023-04-05 14:15:22
, 24
2023-04-05 14:16:29
, 20
2023-04-05 14:17:35
, 20
2023-04-05 14:18:42
, 23
2023-04-05 14:19:49
, 23
2023-04-05 14:20:56
, 21
2023-04-05 14:22:02
, 25
2023-04-05 14:23:09
, 19
2023-04-05 14:24:16
, 24
2023-04-05 14:25:23
, 20
2023-04-05 14:26:29
, 20
2023-04-05 1 4:27:36
, 26
2023-04-05 14:28:43
, 21
2023-04-05 14:29:50
, 20
2023-04-05 14:30:56
, 21
2023-04-05 14:32:03
, 23
2023-04-05 14:33:10
, 18
2023-04-05 14:34:17
, 20
2023-04-05 14:35:23
, 24
2023-04-05 14:36:30
, 28
