Time,Occupancy
2023-04-06 22:29:31
, 18
2023-04-06 22:30:38
, 16
2023-04-06 22:31:45
, 16
2023-04-06 22:32:51
, 15
2023-04-06 22:33:58
, 18
2023-04-06 22:35:05
, 19
2023-04-06 22:36:12
, 20
2023-04-06 22:37:18
, 21
2023-04-06 22:38:25
, 19
2023-04-06 22:39:32
, 17
2023-04-06 22:40:39
, 19
2023-04-06 22:41 :45
, 17
2023-04-06 22:42:52
, 19
2023-04-06 22:43:59
, 19
2023-04-06 22:45:06
, 19
2023-04-06 22:46:1 2
, 17
2023-04-06 22:47:19
, 18
2023-04-06 22:48:26
, 18
2023-04-06 22:49:33
, 17
2023-04-06 22:50:39
, 14
2023-04-06 22:51:46
, 13
2023-04-06 22:52:53
, 14
2023-04-06 22:54:00
, 17
2023-04-06 22:55:06
, 15
2023-04-06 22:56:1 3
, 14
2023-04-06 22:57:20
, 14
2023-04-06 22:58:27
, 17
2023-04-06 22:59:33
, 17
2023-04-06 23:00:40
, 16
2023-04-06 23:01:47
, 19
2023-04-06 23:02:54
, 18
2023-04-06 23:04:00
, 19
2023-04-06 23:05:07
, 15
2023-04-06 23:06:14
, 15
2023-04-06 23:07:21
, 17
2023-04-06 23:08:27
, 17
2023-04-06 23:09:34
, 17
2023-04-06 23:10:41
, 17
2023-04-06 23:1 1:48
, 18
2023-04-06 23:12:54
, 17
2023-04-06 23:14:01
, 17
2023-04-06 23:15:08
, 18
2023-04-06 23:16:15
, 16
2023-04-06 23:17:21
, 13
2023-04-06 23:18:28
, 16
2023-04-06 23:19:35
, 16
2023-04-06 23:20:42
, 16
2023-04-06 23:21:48
, 12
2023-04-06 23:22:55
, 14
2023-04-06 23:24:02
, 15
2023-04-06 23:25:09
, 14
2023-04-06 23:26:15
, 15
2023-04-06 23:27:22
, 15
2023-04-06 23:28:29
, 17
2023-04-06 23:29:36
, 13
2023-04-06 23:30:42
, 12
2023-04-06 23:31:49
, 12
2023-04-06 23:32:56
, 16
2023-04-06 23:34:03
, 15
2023-04-06 23:35:09
, 16
2023-04-06 23:36:16
, 15
