Time,Occupancy
2023-04-07 00:46:14
, 4
2023-04-07 00:47:30
, 4
2023-04-07 00:48:38
, 4
2023-04-07 00:50:00
, 5
2023-04-07 00:51:06
, 6
2023-04-07 00:52:13
, 4
2023-04-07 00:53:20
, 5
2023-04-07 00:54:27
, 6
2023-04-07 00:55:33
, 4
2023-04-07 00:56:40
, 5
2023-04-07 00:57:47
, 7
2023-04-07 00:58:54
, 5
2023-04-07 01:00:00
, 5
2023-04-07 01:01:16
, 3
2023-04-07 01:02:23
, 4
2023-04-07 01:03:29
, 8
2023-04-07 01:04:36
, 8
2023-04-07 01:05:43
, 4
2023-04-07 01:07:1 5
, 5
2023-04-07 01:08:21
, 5
2023-04-07 01:09:28
, 5
2023-04-07 01:10:35
, 4
2023-04-07 01:1 1:42
, 4
2023-04-07 01:12:48
, 4
2023-04-07 01:13:55
, 4
2023-04-07 01:15:11
, 4
2023-04-07 01:16:18
, 4
2023-04-07 01:17:25
, 4
2023-04-07 01:18:51
, 5
2023-04-07 01:19:58
, 4
2023-04-07 01:21:16
, 4
2023-04-07 01:22:22
, 6
2023-04-07 01:23:29
, 5
2023-04-07 01:24:36
, 4
2023-04-07 01:25:50
, 5
2023-04-07 01:26:57
, 6
2023-04-07 01:28:07
, 4
2023-04-07 01:29:19
, 4
2023-04-07 01:30:26
, 3
2023-04-07 01:31:35
, 4
2023-04-07 01:32:41
, 3
2023-04-07 01:33:59
, 3
2023-04-07 01:35:06
, 2
2023-04-07 01:36:13
, 2
2023-04-07 01:37:52
, 3
2023-04-07 01:38:59
, 3
2023-04-07 01 40:32
, 3
2023-04-07 01:41:39
, 2
2023-04-07 01:42:46
, 2
2023-04-07 01:43:53
, 2
2023-04-07 01:45:03
, 2
2023-04-07 01:46:38
, 2
2023-04-07 01:47:46
, 1
2023-04-07 01:48:53
, 2
2023-04-07 01:50:00
, 2
2023-04-07 01:51:07
, 1
2023-04-07 01:52:13
, 1
2023-04-07 01:53:20
, 2
2023-04-07 01:54:27
, 2
2023-04-07 01:55:48
, 2
2023-04-07 01:56:55
, 2
