Time,Occupancy
2023-04-07 18:00:16
, 12
2023/04-07 18:01:23
, 11
2023-04-07 18:02:30
, 9
2023-04-07 18:03:36
, 8
2023-04-07 18:04:43
, 11
2023-04-07 18:05:50
, 9
2023-04-07 18:06:57
, 8
2023-04-07 18:08:03
, 9
2023-04-07 18:09:10
, 7
2023-04-07 18:10:17
, 12
2023-04-07 18:11:24
, 10
2023-04-07 18:12:30
, 8
2023-04-07 18:13:37
, 6
2023-04-07 18:14:44
, 8
2023-04-07 18:15:51
, 10
2023-04-07 18:16:57
, 10
2023-04-07 18:18:04
, 8
2023-04-07 18:19:11
, 11
2023-04-07 18:20:18
, 10
2023-04-07 18:21:24
, 10
2023-04-07 18:22:31
, 10
2023-04-07 18:23:38
, 10
2023-04-07 18:24:54
, 12
2023-04-07 18:26:01
, 8
2023-04-07 18:27:08
, 10
2023-04-07 18:28:15
, 13
2023-04-07 18:29:21
, 16
2023-04-07 18:30:28
, 14
2023-04-07 18:31:35
, 17
2023-04-07 18:32:42
, 17
2023-04-07 18:33:48
, 16
2023-04-07 18:34:55
, 16
2023-04-07 18:36:02
, 16
2023-04-07 18:37:09
, 17
2023-04-07 18:38:15
, 19
2023-04-07 18:39:22
, 21
2023-04-07 18:40:29
, 13
2023-04-07 18:41:36
, 21
2023-04-07 18:42:42
, 16
2023-04-07 18:43:49
, 18
2023-04-07 18:44:56
, 14
2023-04-07 18:46:03
, 14
2023-04-07 18:47:09
, 21
2023-04-07 18:48:16
, 17
2023-04-07 18:49:23
, 18
2023-04-07 18:50:30
, 19
2023-04-07 18:51:36
, 15
2023-04-07 18:52:43
, 17
2023-04-07 18:53:50
, 22
2023-04-07 18:54:57
, 22
2023-04-07 18:56:03
, 21
2023-04-07 18:57:10
, 19
2023-04-07 18:58:17
, 19
2023-04-07 18:59:24
, 21
2023-04-07 19:00:30
, 24
2023-04-07 19:01:37
, 24
2023-04-07 19:02:44
, 19
2023-04-07 19:03:51
, 21
2023-04-07 19:04:57
, 22
2023-04-07 19:06:04
, 20
2023-04-07 19:07:11
, 19
