Time,Occupancy
2023-04-06 11:06:39
, 15
2023-04-06 11:07:46
, 16
2023-04-06 11:08:53
, 12
2023-04-06 11:09:59
, 17
2023-04-06 11:11:06
, 16
2023-04-06 11:12:13
, 15
2023-04-06 11:13:20
, 13
2023-04-06 11:14:26
, 14
2023-04-06 11:15:33
, 14
2023-04-06 11:16:40
, 17
2023-04-06 11:17:47
, 17
2023-04-06 11:18:53
, 16
2023-04-06 11:20:00
, 21
2023-04-06 11:21:07
, 19
2023-04-06 11:22:14
, 17
2023-04-06 11:23:20
, 17
2023-04-06 11:24:27
, 18
2023-04-06 11:25:34
, 18
2023-04-06 11:26:41
, 15
2023-04-06 11:27:47
, 18
2023-04-06 11:28:54
, 17
2023-04-06 11:30:01
, 12
2023-04-06 11:31:08
, 15
2023-04-06 11:32:14
, 17
2023-04-06 11:33:21
, 16
2023-04-06 11:34:28
, 17
2023-04-06 11:35:35
, 16
2023-04-06 11:36:41
, 14
2023-04-06 11:37:48
, 15
2023-04-06 11:38:55
, 15
2023-04-06 11:40:02
, 16
2023-04-06 11:41:08
, 15
2023-04-06 11:42:15
, 16
2023-04-06 11:43:22
, 15
2023-04-06 11:44:29
, 13
2023-04-06 11:45:35
, 15
2023-04-06 11:46:42
, 17
2023-04-06 11:47:49
, 15
™ ae
2023-04-06 11:48:56
, 11
‘ _
2023-04-06 11:50:02
, 15
2023-04-06 11:51:09
, 11
2023-04-06 11:52:16
, 12
2023-04-06 11:53:23
, 13
2023-04-06 11:54:29
, 7
2023-04-06 11:55:36
, 12
2023-04-06 11:56:43
, 10
2023-04-06 11:57:50
, 10
2023-04-06 11:58:56
, 11
2023-04-06 12:00:03
, 11
2023-04-06 12:01:10
, 11
2023-04-06 12:02:17
, 13
2023-04-06 12:03:23
, 9
2023-04-06 12:04:30
, 15
2023-04-06 12:05:37
, 14
2023-04-06 12:06:44
, 14
2023-04-06 12:07:50
, 12
2023-04-06 12:08:57
, 11
2023-04-06 12:10:04
, 18
2023-04-06 12:11:10
, 16
2023-04-06 12:12:17
, 15
2023-04-06 12:13:24
, 15
