Time,Occupancy
23-04-18 12:36:
, 13
23-04-18 12:38:
, 11
23-04-18 12:39:
, 12
23-04-18 12:40:
, 12
23-04-18) 12:41:
, 12
23-04-18, 12:42:
, 10
23-04-18 12:43:
, 12
23-04-18 12:44:
, 9
23-04-18 12:45:
, 11
23-04-18 12:47:
, 9
23-04-18 12:48:
, 12
23-04-18 12:49:
, 13
23-04-18 12:50:
, 12
23-04-18 12:51:
, 14
23-04-18, 12:52:
, 11
23-04-18 12:53:
, 12
23-04-18, 12:54:
, 11
23-04-18 12:55:
, 10
23-04-18 12:57:
, 9
23-04-18 12:58:
, 10
23-04-18 12:59:
, 13
23-04-18 13:00:
, 11
23-04-18, 13:01:
, 11
23-04-18 13:02:
, 14
23-04-18 13:03:
, 13
23-04-18, 13:04:
, 11
23-04-18 13:05:
, 14
23-04-18 13:07:
, 10
23-04-18 13:08:
, 8
23-04-18 13:09:
, 12
23-04-18 13:10:
, 14
23-04-18) 13:11:
, 12
23-04-18, 13:12:
, 14
23-04-18 13:13:
, 11
23-04-18 13:14:
, 8
23-04-18, 13:15:
, 10
23-04-18, 13:17:
, 12
23-04-18 13:18:
, 16
23-04-18 13:19:
, 12
23-04-18 13:20:
, 14
23-04-18, 13:21:
, 11
23-04-18 13:22:
, 12
23-04-18, 13:23:
, 13
23-04-18 13:24:
, 15
23-04-18, 13:25:
, 11
23-04-18 13:27:
, 9
23-04-18 13:28:
, 10
23-04-18 13:29:
, 13
23-04-18, 13:30:
, 11
23-04-18) 13:31:
, 7
23-04-18 13:32:
, 5
23-04-18, 13:33:
, 9
23-04-18) 13:34:
, 11
23-04-18 13:35:
, 9
23-04-18 13:37:
, 10
23-04-18, 13:38:
, 12
23-04-18 13:39:
, 13
23-04-18 13:40:
, 12
23-04-18) 13:41:
, 12
23-04-18, 13:42:
, 14
23-04-18) 13:43:
, 12
