Time,Occupancy
2023-04-07 01:58:38
, 2
2023-04-07 02:00:09
, 2
2023-04-07 02:01:25
, 2
2023-04-07 02:02:32
, 2
2023-04-07 02:05:33
, 2
2023-04-07 02:06:39
, 2
2023-04-07 02:07:46
, 2
2023-04-07 02:08:53
, 2
2023-04-07 02:10:00
, 1
2023-04-07 02:1 ge
, 1
2023-04-07 02:1 3:29
, 1
2023-04-07 02:14:57
, 2
2023-04-07 02:16:34
, 2
2023-04-07 02:17:41
, 3
2023-04-07 02:18:48
, 4
2023-04-07 02:20:00
, 2
2023-04-07 02:21:07
, 2
2023-04-07 02:23:37
, 2
2023-04-07 02:25:09
, 2
2023-04-07 02:27:06
, 3
2023-04-07 02:28:13
, 2
2023-04-07 02:29:20
, 2
2023-04-07 02:30:26
, 2
2023-04-07 02:31:33
, 2
2023-04-07 02:32:58
, 2
2023-04-07 02:34:05
, 2
2023-04-07 02:35:12
, 2
2023-04-07 02:37:55
, 2
2023-04-07 02:39:45
, 2
2023-04-07 02:40:55
, 1
2023-04-07 02:42:23
, 2
2023-04-07 02:43:30
, 2
2023-04-07 02:44:36
, 3
2023-04-07 02:46:29
, 2
2023-04-07 02:50:35
, 1
2023-04-07 02:51:58
, 1
2023-04-07 02:53:29
, 2
2023-04-07 02:54:36
, 2
2023-04-07 02:55:43
, 1
2023-04-07 02:56:50
, 1
2023-04-07 02:57:56
, 1
2023-04-07 02:59:03
, 1
2023-04-07 03:00:10
, 1
2023-04-07 03:01:16
, 1
2023-04-07 03:02:23
, 1
2023-04-07 03:04:11
, 1
2023-04-07 03:05:18
, 1
2023-04-07 03:06:42
, 1
2023-04-07 03:07:49
, 1
2023-04-07 03:09:25
, 1
2023-04-07 03:11:17
, 1
2023-04-07 03:12:24
, 1
2023-04-07 03:13:30
, 1
2023-04-07 03:14:37
, 1
2023-04-07 03:15:44
, 1
2023-04-07 03:17:19
, 1
2023-04-07 03:18:59
, 1
2023-04-07 03:20:27
, 1
2023-04-07 03:22:06
, 1
2023-04-07 03:23:16
, 1
2023-04-07 03:25:34
, 1
