Time,Occupancy
2023-04-05 14:38:02
, 24
2023-04-05 14:39:09
, 20
2023-04-05 14:40:16
, 20
2023-04-05 14:41:22
, 23
2023-04-05 14:42:29
, 22
2023-04-05 14:43:36
, 18
2023-04-05 14:44:43
, 21
2023-04-05 14:45:49
, 21
2023-04-05 14:46:56
, 20
2023-04-05 14:48:03
, 20
2023-04-05 14:49:10
, 20
2023-04-05 14:50:16
, 19
2023-04-05 14:51:23
, 21
2023-04-05 14:52:30
, 23
2023-04-05 14:53:37
, 16
2023-04-05 14:54:43
, 16
2023-04-05 14:55:50
, 25
2023-04-05 14:56:57
, 19
2023-04-05 14:58:04
, 19
2023-04-05 14:59:10
, 22
2023-04-05 15:00:17
, 25
2023-04-05 15:01:24
, 20
2023-04-05 15:02:31
, 26
2023-04-05 15:03:37
, 25
2023-04-05 15:04:44
, 24
2023-04-05 15:05:51
, 24
2023-04-05 15:06:58
, 27
2023-04-05 15:08:04
, 25
2023-04-05 15:09:11
, 23
2023-04-05 15:10:18
, 24
2023-04-05 15:11:25
, 24
2023-04-05 15:12:31
, 21
2023-04-05 15:13:38
, 25
2023-04-05 15:14:45
, 23
2023-04-05 5:15:52
, 25
2023-04-05 15:16:58
, 23
2023-04-05 15:18:05
, 20
2023-04-05 15:19:12
, 21
2023-04-05 15:20:19
, 25
2023-04-05 15:21:25
, 24
2023-04-05 15:22:32
, 17
2023-04-05 15:23:39
, 21
2023-04-05 15:24:46
, 20
2023-04-05 15:25:52
, 23
2023-04-05 15:26:59
, 20
2023-04-05 15:28:06
, 21
2023-04-05 15:29:13
, 19
2023-04-05 15:30:19
, 22
2023-04-05 15:31:26
, 23
2023-04-05 15:32:33
, 21
2023-04-05 15:33:40
, 21
2023-04-05 15:34:46
, 20
2023-04-05 15:35:53
, 19
2023-04-05 15:37:00
, 20
2023-04-05 15:38:07
, 20
2023-04-05 15:39:13
, 22
2023-04-05 15:40:20
, 17
2023-04-05 15:41:27
, 20
2023-04-05 15:42:33
, 22
2023-04-05 15:43:40
, 17
2023-04-05 15:44:47
, 15
