Time,Occupancy
2023-04-06 21:21 14
, 21
2023-04-06 21:22:21
, 16
2023-04-06 21:23:28
, 21
2023-04-06 21:24:34
, 17
2023-04-06 21:25:41
, 16
2023-04-06 21:26:48
, 12
2023-04-06 21:27:55
, 17
2023-04-06 21:29:01
, 16
2023-04-06 21:30:08
, 21
2023-04-06 21:31:15
, 21
2023-04-06 21:32:22
, 21
2023-04-06 21:33:28
, 19
2023-04-06 21:34:35
, 17
2023-04-06 21:35:42
, 19
2023-04-06 21:36:49
, 17
2023-04-06 21:37:55
, 21
2023-04-06 21:39:02
, 20
2023-04-06 21:40:09
, 24
2023-04-06 21:41:16
, 19
2023-04-06 21:42:22
, 18
2023-04-06 21:43:29
, 21
2023-04-06 21:44:36
, 19
2023-04-06 21:45:43
, 22
2023-04-06 21:46:49
, 18
2023-04-06 21:47:56
, 16
2023-04-06 21:49:03
, 19
2023-04-06 21:50:1 0
, 16
2023-04-06 21:51:16
, 22
2023-04-06 21:52:23
, 21
2023-04-06 21:53:30
, 27
2023-04-06 21:54:37
, 20
2023-04-06 21:55:43
, 18
2023-04-06 21:56:50
, 20
ps y
2023-04-06 21:57:57
, 17
2023-04-06 21:59:04
, 18
2023-04-06 22:00:10
, 21
2023-04-06 22:01:17
, 23
2023-04-06 22:02:24
, 19
2023-04-06 22:03:31
, 20
2023-04-06 22:04:37
, 17
2023-04-06 22:05:44
, 17
2023-04-06 22:06:51
, 19
2023-04-06 22:07:58
, 20
2023-04-06 22:09:04
, 19
2023-04-06 22:10:11
, 22
2023-04-06 22:1 1:18
, 19
2023-04-06 22:1 2:25
, 19
2023-04-06 22:13:31
, 21
2023-04-06 22:1 4:38
, 20
2023-04-06 22:1 5:45
, 20
2023-04-06 22:16:52
, 23
2023-04-06 22:17:58
, 16
2023-04-06 22:19:05
, 21
2023-04-06 22:20:1 2
, 19
2023-04-06 22:21:19
, 18
2023-04-06 22:22:25
, 25
2023-04-06 22:23:32
, 21
2023-04-06 22:24:39
, 22
2023-04-06 22:25:46
, 21
2023-04-06 22:26:52
, 21
2023-04-06 22:27:59
, 21
