Time,Occupancy
2023-04-05 20:19:27
, 23
2023-04-05 20:20:34
, 21
2023-04-05 20:21:41
, 16
2023-04-05 20:22:47
, 22
2023-04-05 20:23:54
, 21
2023-04-05 20:25:01
, 20
2023-04-05 20:26:08
, 21
2023-04-05 20:27:14
, 20
2023-04-05 20:28:21
, 19
2023-04-05 20:29:28
, 24
2023-04-05 20:30:35
, 25
2023-04-05 20:31:41
, 22
2023-04-05 20:32:48
, 21
2023-04-05 20:33:55
, 24
2023-04-05 “20:35:02
, 28
2023-04-05 20:36:08
, 26
2023-04-05 20:37:15
, 21
2023-04-05 20:38:22
, 23
2023-04-05 ~20:39:29
, 26
2023-04-05 20:40:35
, 24
2023-04-05 20:41:42
, 22
2023-04-05 20:42:49
, 22
2023-04-05 20:43:56
, 19
2023-04-05 20:45:02
, 22
2023-04-05 20:46:09
, 21
2023-04-05 20:47:16
, 21
2023-04-05 20:48:23
, 23
2023-04-05 20:49:29
, 21
2023-04-05 20:50:36
, 20
2023-04-05 20:51:43
, 23
2023-04-05 20:52:50
, 22
2023-04-05 20:53:56
, 22
2023-04-05 20:55:03
, 22
2023-04-05 20:56:10
, 21
2023-04-05 20:57:17
, 20
2023-04-05 20:58:23
, 21
2023-04-05 20:59:30
, 26
2023-04-05 21:00:37
, 27
2023-04-05 21:01:44
, 24
2023-04-05 21:02:50
, 20
2023-04-05 21:03:57
, 19
2023-04-05 21:05:04
, 22
2023-04-05 21:06:11
, 21
2023-04-05 21:07:17
, 23
2023-04-05 21:08:24
, 23
2023-04-05 21:09:31
, 24
2023-04-05 21:10:38
, 23
2023-04-05 21:11:44
, 24
2023-04-05 21:12:51
, 21
2023-04-05 21:13:58
, 19
2023-04-05 21:15:04
, 22
2023-04-05 21:16:11
, 21
2023-04-05 21:17:18
, 17
2023-04-05 21:18:25
, 22
2023-04-05 “21:19:31
, 23
2023-04-05 21:20:38
, 22
2023-04-05 21:21:45
, 23
2023-04-05 21:22:52
, 25
2023-04-05 21:23:58
, 20
2023-04-05 21:25:05
, 23
2023-04-05 21:26:12
, 20
