Time,Occupancy
2023-04-07 08:51:57
, 6
2023-04-07 08:53:04
, 5
2023-04-07 08:54:11
, 7
2023-04-07 08:55:18
M
, 5
2023-04-07 08:56:24
, 2
2023-04-07 08:57:31
, 3
2023-04-07 08:58:38
, 4
2023-04-07 08:59:45
, 4
2023-04-07 09:00:51
, 3
2023-04-07 09:01:58
, 2
2023-04-07 09:03:05
, 7
2023-04-07 09:04:12
, 3
2023-04-07 09:05:18
, 6
2023-04-07 09:06:25
, 10
2023-04-07 09:07:32
, 6
2023-04-07 09:08:39
, 7
2023-04-07 09:09:45
, 9
2023-04-07 09:10:52
, 7
2023-04-07 09:11:59
, 6
2023-04-07 09:13:05
, 5
2023-04-07 09:14:32
, 4
2023-04-07 09:15:38
, 4
2023-04-07 09:16:56
, 7
2023-04-07 09:18:02
, 5
2023-04-07 09:19:45
, 10
2023-04-07 09:21:22
, 10
2023-04-07 09:22:29
, 10
2023-04-07 09:23:35
, 9
2023-04-07 09:24:42
, 8
2023-04-07 09:25:49
, 6
2023-04-07 09:26:56
, 5
2023-04-07 09:28:02
, 10
2023-04-07 09:29:09
, 8
2023-04-07 09:30:16
, 9
2023-04-07 09:31:41
, 10
2023-04-07 09:32:47
, 7
2023-04-07 09:33:54
, 10
2023-04-07 09:35:01
, 9
2023-04-07 09:36:08
, 10
2023-04-07 09:37:14
, 15
2023-04-07 09:38:21
, 11
2023-04-07 09:39:31
, 8
2023-04-07 09:40:38
, 9
2023-04-07 09:41:44
, 10
2023-04-07 09:42:51
, 9
2023-04-07 09:43:58
, 11
2023-04-07 09:45:05
, 9
2023-04-07 09:46:18
, 9
2023-04-07 09:47:24
, 11
2023-04-07 09:48:31
, 12
2023-04-07 09:49:38
, 13
2023-04-07 09:50:45
, 15
2023-04-07 09:51:51
, 14
2023-04-07 09:52:58
, 12
2023-04-07 00°54:05
, 11
2023-04-07 09:55:12
, 13
2023-04-07 09:56:18
, 13
2023-04-07 09:57:25
, 14
2023-04-07 09:58:32
, 14
2023-04-07 09:59:39
, 13
2023-04-07 10:00:45
, 16
