Time,Occupancy
23-04-18 17:10:
, 11
23-04-18 17:11:
, 9
23-04-18 17:12:
, 9
23-04-18 17:13:
, 8
23-04-18 17:14:
, 9
23-04-18 17:15:
, 9
23-04-18 17:16:
, 9
23-04-18 17:18:
, 11
23-04-18 17:19:
, 8
23-04-18 17:20:
, 13
23-04-18 17:21:
, 15
23-04-18 17:22!
, 14
23-04-18 17:23:
, 14
23-04-18 17:24:
, 13
23-04-18 17:25:
, 12
23-04-18 17:26:
, 14
23-04-18 17:28:
, 14
23-04-18 17:29:
, 12
23-04-18 17:30:
, 14
23-04-18 17:31:
, 12
23-04-18 17:32:
, 13
23-04-18 17:33:
, 11
23-04-18 17:34:
, 10
23-04-18 17:35:
, 11
23-04-18 17:36:
, 12
23-04-18 17:38:
, 14
23-04-18 17:39:
, 14
23-04-18 17:40:
, 13
23-04-18 17:41:
, 14
23-04-18 17:42:
, 10
23-04-18 17:43:
, 11
23-04-18 17:44:
, 9
23-04-18 17:45:
, 11
23-04-18)917:46:
, 14
23-04-18)917:48:
, 14
23-04-18)917:49:
, 9
23-04-18)917:50:
, 10
23-04-18)917:51:
, 8
23-04-18)917:52:
, 11
23-04-18 17:53:
, 8
23-04-18 17:54:
, 15
23-04-18 17:55:
, 11
23-04-18 17:56:
, 10
23-04-18 17:58:
, 7
23-04-18 17:59:
, 10
23-04-18 18:00:
, 8
23-04-18 18:01:
, 9
23-04-18 18:02:
, 7
23-04-18 18:03:
, 8
23-04-18 18:04:
, 9
23-04-18 18:05:
, 8
23-04-18 18:06:
, 10
23-04-18 18:08:
, 12
23-04-18 18:09:
, 9
23-04-18 18:10:
, 10
23-04-18 18:11:
, 5
23-04-18 18:12:
, 8
23-04-18 18:13:
, 7
23-04-18 18:14:
, 6
23-04-18 18:15:
, 9
23-04-18 18:16:
, 6
