Time,Occupancy
2023-04-07 06:22:09
, 0
2023-04-07 06:24:46
, 0
2023-04-07 06:25:53
, 0
2023-04-07 06:27:38
, 0
2023-04-07 06:29:37
, 0
2023-04-07 06:30:44
, 0
2023-04-07 06:33:34
, 0
2023-04-07 06:38:18
, 0
2023-04-07 06:39:33
, 1
2023-04-07 06:40:40
, 3
2023-04-07 06:41:47
, 2
2023-04-07 06:42:54
, 1
2023-04-07 06:44:00
, 1
2023-04-07 06:45:07
, 1
2023-04-07 06:46:33
, 1
2023-04-07 06:47:54
, 1
2023-04-07 06:49:01
, 1
2023-04-07 06:50:07
, 1
2023-04-07 06:51:23
, 2
2023-04-07 06:52:30
, 1
2023-04-07 06:53:45
, 1
2023-04-07 06:54:52
, 1
2023-04-07 06:56:06
, 1
2023-04-07 06:57:18
, 1
2023-04-07 06:58:24
, 1
2023-04-07 06:59:31
, 1
2023-04-07 07:01:08
, 1
2023-04-07 07:02:15
, 1
2023-04-07 07:03:21
, 3
2023-04-07 07:04:28
, 1
2023-04-07 07:05:35
, 3
2023-04-07 07:06:42
, 4
2023-04-07 07:07:48
, 2
2023-04-07 07:09:26
, 3
2023-04-07 07:10:33
, 4
2023-04-07 07:11:40
, 2
2023-04-07 07:12:47
, 3
2023-04-07 07:13:53
, 2
2023-04-07 07:15:00
, 3
2023-04-07 07:16:07
, 3
2023-04-07 07:17:14
, 2
2023-04-07 07:18:23
, 2
2023-04-07 07:19:30
, 2
2023-04-07 07:20:44
, 2
2023-04-07 07:21:51
, 2
2023-04-07 07:22:58
, 3
2023-04-07 07:24:05
, 3
2023-04-07 07:25:11
, 2
2023-04-07 07:26:18
, 3
2023-04-07 07:28:10
, 2
2023-04-07 07:29:17
, 1
2023-04-07 07:30:23
, 2
2023-04-07 07:31:30
, 1
2023-04-07 07:32:44
, 4
2023-04-07 07:34:05
, 1
2023-04-07 07:35:12
, 2
2023-04-07 07:36:18
, 2
2023-04-07 07:37:25
, 1
2023-04-07 07:38:32
, 1
2023-04-07 07:39:38
, 3
2023-04-07 07:40:45
, 2
