Time,Occupancy
2023-04-05 18:02:53
, 15
2023-04-05 18:04:00
, 17
. yA
2023-04-05 18:05:07
, 14
2023-04-05 18:06:13
, 16
2023-04-05 18:07:20
, 16
2023-04-05 18:08:27
, 16
2023-04-05 18:09:34
, 16
2023-04-05 18:10:40
, 21
2023-04-05 18:11:47
, 17
2023-04-05 18:12:54
, 19
2023-04-05 18:14:01
, 20
2023-04-05 18:15:07
, 18
2023-04-05 18:16:14
, 23
2023-04-05 98:17:21
, 22
2023-04-05 18:18:28
, 21
2023-04-05 18:19:34
, 22
2023-04-05 18:20:41
, 21
2023-04-05 18:21:48
, 16
2023-04-05 18:22:55
, 16
2023-04-05 1 8:24:01
, 17
2023-04-05 18:25:08
, 17
2023-04-05 18:26:15
, 8
2023-04-05 18:27:22
, 14
2023-04-05 18:28:28
, 13
2023-04-05 18:29:35
, 13
2023-04-05 1 8:30:42
, 15
2023-04-05 18:31:49
, 18
2023-04-05 18:32:55
, 13
2023-04-05 18:34:02
, 15
2023-04-05 18:35:09
, 16
2023-04-05 18:36:16
, 18
2023-04-05 18:37:22
, 16
2023-04-05 18:38:29
, 20
2023-04-05 18:39:36
, 15
2023-04-05 18:40:43
, 17
2023-04-05 18:41:49
, 19
2023-04-05 18:42:56
, 17
2023-04-05 18:44:03
, 19
2023-04-05 1 8:45:1 0
, 15
2023-04-05 1 8:46:1 6
, 13
2023-04-05 18:47:23
, 13
2023-04-05 18:48:30
, 14
2023-04-05 18:49:37
, 15
2023-04-05 18:50:43
, 13
2023-04-05 18:51:50
, 17
2023-04-05 18:52:57
, 15
2023-04-05 18:54:04
, 15
2023-04-05 18:55:10
, 14
2023-04-05 18:56:17
, 15
2023-04-05 18:57:24
, 15
2023-04-05 18:58:31
, 15
2023-04-05 18:59:37
, 19
2023-04-05 19:00:44
, 20
2023-04-05 19:01:51
, 17
2023-04-05 19:02:58
, 23
2023-04-05 19:04:04
, 16
2023-04-05 19:05:11
, 21
2023104-05 19:06:18
, 22
2023-04-05 19:07:25
, 19
2023-04-05 19:08:31
, 22
2023-04-05 19:09:38
, 20
