Time,Occupancy
2023-04-06 16:48:06
, 21
2023-04-06 16:49:13
, 19
2023-04-06 16:50:20
, 21
2023-04-06 16:51:26
, 20
2023-04-06 16:52:33
, 22
2023-04-06 16:53:40
, 21
2023-04-06 16:54:47
, 19
2023-04-06 16:55:53
, 16
2023-04-06 16:57:00
, 19
2023-04-06 16:58:07
, 19
2023-04-06 16:59:14
, 17
2023-04-06 17:00:20
, 19
2023-04-06 17:01:27
, 19
2023-04-06 17:02:34
, 19
2023-04-06 17:03:41
, 20
2023-04-06 17:04:47
, 22
2023-04-06 17:05:54
, 17
2023-04-06 17:07:01
, 14
2023-04-06 17:08:08
, 21
2023-04-06 17:09:14
, 16
2023-04-06 17:10:21
, 18
2023-04-06 17:11:28
, 14
2023-04-06 17:12:35
, 18
2023-04-06 17:13:41
, 18
2023-04-06 17:14:48
, 17
2023-04-06 17:15:55
, 17
2023-04-06 17:17:02
, 15
2023-04-06 17:18:08
, 17
2023-04-06 17:19:15
, 17
2023-04-06 17:20:22
, 16
2023-04-06 17:21:29
, 19
2023-04-06 17:22:35
, 18
2023-04-06 17:23:42
, 18
2023-04-06 17:24:49
, 20
2023-04-06 7:25:56
, 20
2023-04-06 17:27:02
, 19
2023-04-06 17:28:09
, 17
2023-04-06 17:29:16
, 15
2023-04-06 17:30:23
, 20
2023-04-06 17:31:29
, 15
2023-04-06 17:32:36
, 11
2023-04-06 17:33:43
, 16
2023-04-06 17:34:50
, 15
2023-04-06 17:35:56
, 15
2023-04-06 17:37:03
, 13
2023-04-06 17:38:10
, 16
2023-04-06 17:39:17
, 18
2023-04-06 17:40:23
, 19
2023-04-06 17:41:30
, 16
2023-04-06 17:42:37
, 16
2023-04-06 17:43:44
, 16
2023-04-06 17:44:50
, 20
2023-04-06 17:45:57
, 17
2023-04-06 17:47:04
, 13
2023-04-06 17:48:11
, 20
2023-04-06 17:49:17
, 16
2023-04-06 17:50:24
, 15
2023-04-06 17:51:31
, 14
2023-04-06 17:52:38
, 15
2023-04-06 17:53:44
i
, 20
2023-04-06 17:54:51
, 17
