Time,Occupancy
23-04-18 05:39:
, 2
23-04-18 05:40:
, 2
23-04-18 05:41:
, 2
23-04-18 05:42:
, 2
23-04-18 05:43:
, 2
23-04-18 05:44:
, 2
23-04-18 05:45:
, 2
23-04-18 05:47:
, 2
23-04-18 05:48:
, 2
23-04-18 05:49:
, 3
23-04-18 05:50:
, 2
23-04-18 05:51:
, 2
23-04-18 05:53:
, 2
23-04-18 05:54:
, 2
23-04-18 05:55:
, 3
23-04-18 05:57:
, 3
23-04-18 05:59:
, 1
23-04-18 06:00:
, 1
23-04-18 06:01:
, 1
23-04-18 06:03:
, 1
23-04-18 06:04:
, 2
23-04-18 06:07:
, 1
23-04-18 06:08:
, 3
23-04-18 06:09:
, 1
23-04-18 06:10:
, 2
23-04-18 06:12:
, 1
23-04-18 06:14:
, 2
23-04-18 06:15:
, 1
23-04-18 06:16:
, 2
23-04-18 06:17:
, 2
23-04-18 06:18:
, 3
23-04-18 06:19:
, 2
23-04-18 06:20:
, 2
23-04-18 06:21:
, 3
23-04-18 06:23:
, 2
23-04-18 06:24:
, 2
23-04-18 06:25:
, 3
23-04-18 06:27:
, 2
23-04-18 06:28:
, 2
23-04-18 06:29:
, 3
23-04-18 06:30:
, 3
23-04-18 06:31:
, 3
23-04-18 06:32:
, 4
23-04-18 06:33:
, 3
23-04-18 06:35:
, 2
23-04-18 06:36:
, 4
23-04-18 06:37:
, 2
23-04-18 06:38:
, 2
23-04-18 06:39:
, 5
23-04-18 06:41:
, 3
23-04-18 06:42:
, 3
23-04-18 06:43:
, 2
23-04-18 06:44:
, 2
23-04-18 06:45:
, 3
23-04-18 06:46:
, 3
23-04-18 06:48:
, 2
23-04-18 06:49:
, 3
23-04-18 06:50:
, 2
23-04-18 06:51:
, 3
23-04-18 06:52:
, 3
23-04-18 06:53:
, 1
