Time,Occupancy
2023-04-05 07:47:21
, 3
2023-04-05 07:48:28
, 4
2023-04-05 07:49:35
, 4
2023-04-05 07:50:42
, 4
2023-04-05 07:51:49
, 4
2023-04-05 07:52:56
, 4
2023-04-05 07:54:30
, 3
2023-04-05 07:55:37
, 5
2023-04-05 07:56:50
, 4
2023-04-05 07:57:57
, 3
2023-04-05 07:59:04
, 4
2023-04-05 08:00:10
, 5
2023-04-05 08:01:17
, 5
2023-04-05 08:02:24
, 6
2023-04-05 08:03:31
, 7
2023-04-05 08:04:37
, 5
2023-04-05 08:05:44
, 7
2023-04-05 08:06:51
, 6
2023-04-05 08:07:58
, 6
2023-04-05 08:09:04
, 7
2023-04-05 08:10:11
, 7
2023-04-05 08:11:18
, 7
2023-04-05 08:12:30
, 7
2023-04-05 08:13:39
, 8
2023-04-05 08:14:46
, 8
2023-04-05 08:15:53
, 8
2023-04-05 08:16:59
, 5
2023-04-05 08:18:06
, 6
2023-04-05 08:19:24
, 6
2023-04-05 08:20:31
, 8
2023-04-05 08:21:37
, 8
2023-04-05 08:22:44
, 9
2023-04-05 08:23:51
, 9
2023-04-05 08:24:58
, 8
2023-04-05 08:26:04
, 7
2023-04-05 08:27:11
, 6
2023-04-05 08:28:18
, 9
2023-04-05 08:29:25
, 8
2023-04-05 08:30:31
, 10
2023-04-05 08:31:38
, 14
2023-04-05 08:32:45
, 10
2023-04-05 08:33:52
, 11
2023-04-05 08:34:58
, 11
2023-04-05 08:36:09
, 12
2023-04-05 08:37:16
, 12
2023-04-05 08:38:22
, 11
2023-04-05 08:39:29
, 12
2023-04-05 08:40:36
, 13
2023-04-05 08:41:43
, 11
2023-04-05 08:42:49
, 10
2023-04-05 08:43:56
, 9
2023-04-05 08:45:03
, 7
2023-04-05 08:46:10
, 9
2023-04-05 08:47:16
, 9
2023-04-05 08:48:23
, 13
2023-04-05 08:49:30
, 15
2023-04-05 08:50:37
, 12
2023-04-05 08:51:43
, 12
2023-04-05 08:52:50
, 9
2023-04-05 08:53:57
, 11
2023-04-05 08:55:04
, 11
