Time,Occupancy
2023-04-05 00:01:43
, 17
2023-04-05 00:02:50
, 18
2023-04-05 00:03:57
, 18
2023-04-05 00:05:03
, 17
2023-04-05 00:06:10
, 17
2023-04-05 00:07:17
, 16
2023-04-05 00:08:24
, 17
2023-04-05 00:09:30
, 20
2023-04-05 00:10:37
, 19
2023-04-05 00:11:44
, 18
2023-04-05 00:12:51
, 17
2023-04-05 00:13:57
, 17
2023-04-05 00:15:04
, 16
2023-04-05 00:16:11
, 18
2023-04-05 00:17:18
, 19
2023-04-05 00:18:24
, 16
2023-04-05 00:19:31
, 14
2023-04-05 00:20:38
, 16
2023-04-05 00:21:45
, 18
2023-04-05 00:22:51
, 17
2023-04-05 00:23:58
, 16
2023-04-05 00:25:05
, 11
2023-04-05 00:26:12
, 15
2023-04-05 00:27:18
, 15
2023-04-05 00:28:25
, 15
2023-04-05 00:29:32
, 15
2023-04-05 00:30:39
, 14
2023-04-05 00:31:45
, 13
2023-04-05 00:32:52
, 15
2023-04-05 00:33:59
, 16
2023-04-05 00:35:06
, 12
2023-04-05 00:36:12
, 15
2023-04-05 00:37:19
, 12
2023-04-05 00:38:26
, 10
2023-04-05 00:39:33
, 12
2023-04-05 00:40:39
, 12
2023-04-05 00:41:46
, 13
2023-04-05 00:42:53
, 9
2023-04-05 00:44:00
, 14
2023-04-05 00:45:06
, 16
2023-04-05 00:46:13
, 14
2023-04-05 00:47:20
, 14
2023-04-05 00:48:27
, 16
2023-04-05 00:49:33
, 12
2023-04-05 00:50:40
, 12
2023-04-05 00:51:47
, 10
2023-04-05 00:52:54
, 8
2023-04-05 00:54:00
, 12
2023-04-05 00:55:07
, 12
2023-04-05 00:56:14
, 9
2023-04-05 00:57:21
, 11
2023-04-05 00:58:27
, 11
2023-04-05 00:59:34
, 9
2023-04-05 01:00:41
, 10
2023-04-05 01:01:48
, 9
2023-04-05 01:02:54
, 10
2023-04-05 01:04:01
, 9
2023-04-05 01:05:08
, 12
2023-04-05 01:06:15
, 10
2023-04-05 01:07:21
, 10
2023-04-05 01:08:28
, 8
