Time,Occupancy
2023-04-06 20:12:57
, 19
2023-04-06 20:14:04
, 19
2023-04-06 20:15:11
, 19
2023-04-06 20:16:17
, 20
2023-04-06 20:17:24
, 16
2023-04-06 20:18:31
, 18
2023-04-06 20:19:38
, 21
2023-04-06 20:20:44
, 19
2023-04-06 20:21:51
, 18
2023-04-06 20:22:58
, 20
2023-04-06 20:24:05
, 19
2023-04-06 20:25:1 1
, 20
2023-04-06 20:26:18
, 17
2023-04-06 20:27:25
, 19
2023-04-06 20:28:32
, 20
2023-04-06 20:29:38
, 18
2023-04-06 20:30:45
, 18
2023-04-06 20:31:52
, 19
2023-04-06 20:32:59
, 17
2023-04-06 20:34:05
, 19
2023-04-06 20:35:12
, 18
2023-04-06 20:36:19
, 15
2023-04-06 20:37:26
, 18
2023-04-06 20:38:32
, 21
2023-04-06 20:39:39
, 20
2023-04-06 20:40:46
, 20
2023-04-06 20:41:53
, 21
2023-04-06 20:42:59
, 19
2023-04-06 20:44:06
, 20
2023-04-06 20:45:13
, 19
2023-04-06 20:46:20
, 19
2023-04-06 20:47:26
, 17
2023-04-06 20:48:33
, 19
2023-04-06 20:49:40
, 23
2023-04-06 20:50:47
, 20
2023-04-06 20:51:53
, 18
2023-04-06 20:53:00
, 22
2023-04-06 20:54:07
, 21
2023-04-06 20:55:14
, 23
2023-04-06 20:56:20
, 20
2023-04-06 20:57:27
, 18
2023-04-06 20:58:34
, 21
2023-04-06 20:59:41
, 22
2023-04-06 21:00:47
, 18
2023-04-06 21:01:54
, 26
2023-04-06 21:03:01
, 16
2023-04-06 21:04:08
, 18
2023-04-06 21:05:14
, 13
2023-04-06 21:06:21
, 16
2023-04-06 21:07:28
, 15
2023-04-06 21:08:35
, 17
2023-04-06 21:09:41
, 19
2023-04-06 21:10:48
, 17
2023-04-06 21:11:55
, 20
2023-04-06 21:13:02
, 21
2023-04-06 21:14:08
, 19
2023-04-06 21:15:15
, 19
2023-04-06 21:16:22
, 20
2023-04-06 21:17:28
, 22
2023-04-06 21:18:35
, 17
2023-04-06 21:19:42
, 18
