Time,Occupancy
23-04-18 20:35:
, 13
23-04-18 20:36:
, 12
23-04-18 20:37:
, 12
23-04-18 20:38:
, 11
23-04-18 20:39:
, 12
23-04-18 20:40:
, 15
23-04-18 20:41:
, 10
23-04-18 20:42:
, 11
23-04-18 20:44:
, 14
23-04-18 20:45:
, 13
23-04-18 20:46:
, 9
23-04-18 20:47:
, 10
23-04-18 20:48:
, 14
23-04-18 20:49:
, 11
23-04-18 20:50:
, 12
23-04-18 20:51:
, 8
23-04-18 20:52:
, 10
23-04-18 20:54:
, 12
23-04-18 20:55:
, 9
23-04-18 20:56:
, 12
23-04-18 20:57:
, 11
23-04-18 20:58:
, 14
23-04-18 20:59:
, 12
23-04-18 21:00:
, 13
23-04-18 21:01:
, 11
23-04-18 21:02:
, 9
23-04-18 21:04:
, 9
23-04-18 21:05:
, 10
23-04-18 21:06:
, 10
23-04-18 21:07:
, 10
23-04-18 21:08:
, 10
23-04-18 21:09:
, 8
23-04-18 21:10:
, 8
23-04-18) 21:11:
, 7
23-04-18 21:12:
, 9
23-04-18) 21:14:
, 12
23-04-18 21:15:
, 10
23-04-18 21:16:
, 12
23-04-18) 21:17:
, 12
23-04-18 21:18:
, 13
23-04-18 21:19:
, 13
23-04-18 21:20:
, 11
23-04-18 21:21:
, 14
23-04-18 21:22:
, 12
23-04-18 21:24:
, 10
23-04-18 21:25:
, 11
23-04-18 21:26:
, 11
23-04-18 21:27:
, 12
23-04-18 21:28:
, 13
23-04-18 21:29:
, 11
23-04-18 21:30:
, 10
23-04-18 21:31:
, 10
23-04-18 21:32:
, 10
23-04-18 21:34:
, 10
23-04-18 21:35:
, 10
23-04-18 21:36:
, 10
23-04-18 21:37:
, 10
23-04-18 21:38:
, 9
23-04-18 21:39:
, 12
23-04-18 21:40:
, 11
7 a
23-04-18 21:41:
, 11
