Time,Occupancy
2023-04-05 23:07:23
, 17
2023-04-05 23:08:30
, 16
2023-04-05 23:09:37
, 14
2023-04-05 23:10:43
, 16
2023-04-05 23:11:50
, 16
2023-04-05 23:12:57
, 16
2023-04-05 “23:14:04
, 17
2023-04-05 “23:15:10
, 19
2023-04-05 23:16:17
, 17
2023-04-05 23:17:24
, 19
2023-04-05 23:18:31
, 19
2023-04-05 23:1 9:37
, 15
2023-04-05 23:20:44
, 15
2023-04-05 23:21:51
, 16
2023-04-05 23:22:58
, 17
2023-04-05 23:24:04
, 18
2023-04-05 23:25:11
, 17
2023-04-05 23:26:18
, 20
2023-04-05 23:27:25
, 17
2023-04-05 23:28:31
, 19
2023-04-05 23:29:38
, 18
2023-04-05 23:30:45
, 19
2023-04-05 23:31:52
, 22
2023-04-05 23:32:58
, 20
2023-04-05 23:34:05
, 19
2023-04-05 23:35:12
, 17
2023-04-05 23:36:19
, 14
2023-04-05 23:37:25
, 19
2023-04-05 23:38:32
, 17
2023-04-05 23:39:39
, 16
js ®
2023-04-05 23:40:46
, 14
2023-04-05 23:41:52
, 16
2023-04-05 23:42:59
, 14
2023-04-05 23:44:06
, 14
2023-04-05 23:45:13
, 12
2023-04-05 23:46:19
, 13
2023-04-05 23:47:26
, 17
2023-04-05 23:48:33
, 18
2023-04-05 23:49:40
, 15
2023-04-05 23:50:46
, 15
2023-04-05 23:51:53
, 15
2023-04-05 23:53:00
, 16
2023-04-05 23:54:07
, 15
2023-04-05 23:55:13
, 16
2023-04-05 23:56:20
, 15
2023-04-05 23:57:27
, 15
2023-04-05 23:58:34
, 16
2023-04-05 23:59:40
, 12
2023-04-06 00:00:47
, 14
2023-04-06 00:01:54
, 15
2023-04-06 00:03:01
, 14
2023-04-06 00:04:07
, 12
2023-04-06 00:05:14
, 16
2023-04-06 00:06:21
, 12
2023-04-06 00:07:28
, 13
2023-04-06 00:08:34
, 11
2023-04-06 00:09:41
, 13
2023-04-06 00:10:48
, 9
2023-04-06 00:11:55
, 12
2023-04-06 00:13:01
, 10
2023-04-06 00:14:08
, 11
