Time,Occupancy
2023-04-06 07:39:13
, 6
2023-04-06 07:40:20
, 5
2023-04-06 07:41:27
, 2
2023-04-06 07:42:34
, 3
2023-04-06 07:43:40
, 4
2023-04-06 07:44:47
, 4
2023-04-06 07:45:54
, 3
2023-04-06 07:47:01
, 4
2023-04-06 07:48:07
, 4
2023-04-06 07:49:14
, 3
2023-04-06 07:51:17
, 3
2023-04-06 07:52:46
, 1
2023-04-06 07:53:53
, 2
2023-04-06 07:55:12
, 3
2023-04-06 07:56:21
, 2
2023-04-06 07:57:28
, 3
2023-04-06 07:58:44
, 3
2023-04-06 07:59:55
, 3
2023-04-06 08:01:02
, 4
2023-04-06 08:02:08
, 4
2023-04-06 08:03:15
, 2
2023-04-06 08:04:41
, 4
2023-04-06 08:05:47
, 3
"y
2023-04-06" 08:06:54
, 4
2023-04-06 08:08:01
, 4
2023-04-06 08:09:08
, 4
2023-04-06 08:10:14
, 2
2023-04-06 08:11:21
, 5
2023-04-06 08:12:28
, 5
2023-04-06 08:13:45
, 5
2023-04-06 08:14:52
, 7
2023-04-06 08:15:59
, 5
2023-04-06 08:17:06
, 5
2023-04-06 08:18:12
, 7
2023-04-06 08:19:19
, 7
2023-04-06 08:20:29
, 9
2023-04-06 08:21:35
, 7
2023-04-06 08:22:42
, 9
2023-04-06 08:23:49
, 8
2023-04-06 08:24:56
, 10
2023-04-06 08:26:02
, 10
2023-04-06 08:27:09
, 9
2023-04-06 08:28:16
, 8
2023-04-06 08:29:23
, 6
2023-04-06 08:30:29
, 9
2023-04-06 08:31:36
, 10
2023-04-06 08:32:43
, 14
2023-04-06 08:33:50
, 14
2023-04-06 08:34:56
, 11
2023-04-06 08:36:03
, 11
2023-04-06 08:37:10
, 9
2023-04-06 08:38:17
, 11
~ y
2023-04-06 08:39:23
, 8
2023-04-06 08:40:38
, 8
2023-04-06 08:41:45
, 10
2023-04-06 08:42:52
, 11
2023-04-06 08:43:58
, 7
2023-04-06 08:45:05
, 9
2023-04-06 08:46:12
, 13
2023-04-06 08:47:19
, 8
2023-04-06 08:48:25
, 9
