Time,Occupancy
2023-04-05 03:35:26
, 3
2023-04-05 03:36:50
, 3
2023-04-05 03:38:47
, 3
2023-04-05 03:39:54
, 3
2023-04-05 03:41:26
, 3
2023-04-05 03:42:40
, 4
2023-04-05 03:44:03
, 4
2023-04-05 03:45:10
, 3
2023-04-05 03:46:16
, 3
2023-04-05 03:47:23
, 3
2023-04-05 03:48:30
, 3
2023-04-05 03:49:37
, 2
2023-04-05 03:50:44
, 2
2023-04-05 03:51:51
, 2
2023-04-05 03:53:01
, 2
2023-04-05 03:54:12
, 3
2023-04-05 03:55:18
, 3
2023-04-05 03:56:25
, 3
2023-04-05 03:57:32
, 3
2023-04-05 03:58:51
, 3
2023-04-05 04:00:09
, 4
2023-04-05 04:01:16
, 3
2023-04-05 04:03:53
, 3
2023-04-05 04:05:00
, 3
2023-04-05 04:06:07
, 3
2023-04-05 04:07:14
, 2
2023-04-05 04:08:21
, 2
2023-04-05 04:09:27
, 2
2023-04-05 04:10:34
, 2
2023-04-05 04:11:41
, 4
2023-04-05 04:12:48
, 2
2023-04-05 04:13:54
, 3
2023-04-05 04:15:08
, 2
2023-04-05 04:16:14
, 2
2023-04-05 04:17:21
, 3
2023-04-05 04:18:28
, 2
2023-04-05 04:20:08
, 2
2023-04-05 04:21:21
, 3
2023-04-05 04:23:07
, 3
2023-04-05 04:24:14
, 4
2023-04-05 04:25:21
, 2
2023-04-05 04:26:27
, 4
2023-04-05 04:27:34
, 3
2023-04-05 04:28:41
, 3
2023-04-05 04:29:55
, 2
2023-04-05 04:31:01
, 3
2023-04-05 04:32:08
, 2
2023-04-05 04:34:19
, 2
2023-04-05 04:36:36
, 1
2023-04-05 04:37:43
, 2
2023-04-05 04:38:50
, 4
2023-04-05 04:39:56
, 3
2023-04-05 04:41:09
, 3
2023-04-05 04:42:16
, 4
2023-04-05 04:43:22
, 3
2023-04-05 04:44:48
, 4
2023-04-05 04:45:55
, 5
2023-04-05 04:47:13
, 3
2023-04-05 04:48:20
, 3
2023-04-05 04:51:08
, 3
2023-04-05 04:52:15
, 3
